PF01535	PPR repeat
PF14432	DYW family of nucleic acid deaminases
PF09273	Rubisco LSMT substrate-binding
PF02309	AUX/IAA family
PF01503	Phosphoribosyl-ATP pyrophosphohydrolase
PF01502	Phosphoribosyl-AMP cyclohydrolase
PF03151	Triose-phosphate Transporter family
PF04146	YT521-B-like domain
PF01929	Ribosomal protein L14
PF00083	Sugar (and other) transporter
PF00141	Peroxidase
PF04116	Fatty acid hydroxylase superfamily
PF14223	gag-polypeptide of LTR copia-type
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF13445	RING-type zinc-finger
PF14523	Syntaxin-like protein
PF05739	SNARE domain
PF00361	Proton-conducting membrane transporter
PF02790	Cytochrome C oxidase subunit II, transmembrane domain
PF08417	Pheophorbide a oxygenase
PF13947	Wall-associated receptor kinase galacturonan-binding
PF00314	Thaumatin family
PF02190	ATP-dependent protease La (LON) substrate-binding domain
PF05362	Lon protease (S16) C-terminal proteolytic domain
PF00004	ATPase family associated with various cellular activities (AAA)
PF01300	Telomere recombination
PF01370	NAD dependent epimerase/dehydratase family
PF02984	Cyclin, C-terminal domain
PF00134	Cyclin, N-terminal domain
PF00499	NADH-ubiquinone/plastoquinone oxidoreductase chain 6
PF04059	RNA recognition motif 2
PF14223	gag-polypeptide of LTR copia-type
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF08240	Alcohol dehydrogenase GroES-like domain
PF00107	Zinc-binding dehydrogenase
PF16913	Purine nucleobase transmembrane transport
PF08519	Replication factor RFC1 C terminal domain
PF00004	ATPase family associated with various cellular activities (AAA)
PF00533	BRCA1 C Terminus (BRCT) domain
PF00010	Helix-loop-helix DNA-binding domain
PF00320	GATA zinc finger
PF00636	Ribonuclease III domain
PF00636	Ribonuclease III domain
PF00271	Helicase conserved C-terminal domain
PF02170	PAZ domain
PF03368	Dicer dimerisation domain
PF00106	short chain dehydrogenase
PF01753	MYND finger
PF04194	Programmed cell death protein 2, C-terminal putative domain
PF00169	PH domain
PF00620	RhoGAP domain
PF14389	Leucine-zipper of ternary complex factor MIP1
PF13041	PPR repeat family
PF01535	PPR repeat
PF00560	Leucine Rich Repeat
PF08263	Leucine rich repeat N-terminal domain
PF00069	Protein kinase domain
PF00069	Protein kinase domain
PF03000	NPH3 family
PF00067	Cytochrome P450
PF13839	GDSL/SGNH-like Acyl-Esterase family found in Pmr5 and Cas1p
PF14416	PMR5 N terminal Domain
PF13334	Domain of unknown function (DUF4094)
PF01762	Galactosyltransferase
PF02536	mTERF
PF02536	mTERF
PF16486	N-terminal domain of argonaute
PF08699	Argonaute linker 1 domain
PF02170	PAZ domain
PF16488	Argonaute linker 2 domain
PF02171	Piwi domain
PF02183	Homeobox associated leucine zipper
PF00046	Homeodomain
PF00240	Ubiquitin family
PF00810	ER lumen protein retaining receptor
PF05695	Plant protein of unknown function (DUF825)
PF00005	ABC transporter
PF01061	ABC-2 type transporter
PF00206	Lyase
PF10415	Fumarase C C-terminus
PF01008	Initiation factor 2 subunit family
PF04759	Protein of unknown function, DUF617
PF14381	Ethylene-responsive protein kinase Le-CTR1
PF07714	Protein tyrosine kinase
PF11904	GPCR-chaperone
PF08325	WLM domain
PF00931	NB-ARC domain
PF00931	NB-ARC domain
PF02705	K+ potassium transporter
PF00909	Ammonium Transporter Family
PF00201	UDP-glucoronosyl and UDP-glucosyl transferase
PF13639	Ring finger domain
PF16035	Chalcone isomerase like
PF14543	Xylanase inhibitor N-terminal
PF14541	Xylanase inhibitor C-terminal
PF01565	FAD binding domain
PF02824	TGS domain
PF01926	50S ribosome-binding GTPase
PF16897	C-terminal region of MMR_HSR1 domain
PF02902	Ulp1 protease family, C-terminal catalytic domain
PF07647	SAM domain (Sterile alpha motif)
PF01694	Rhomboid family
PF03810	Importin-beta N-terminal domain
PF04096	Nucleoporin autopeptidase
PF12110	Nuclear protein 96
PF05564	Dormancy/auxin associated protein
PF00248	Aldo/keto reductase family
PF00248	Aldo/keto reductase family
PF00010	Helix-loop-helix DNA-binding domain
PF00149	Calcineurin-like phosphoesterase
PF10536	Plant mobile domain
PF01565	FAD binding domain
PF04030	D-arabinono-1,4-lactone oxidase
PF00182	Chitinase class I
PF00571	CBS domain
PF00571	CBS domain
PF00571	CBS domain
PF01596	O-methyltransferase
PF00226	DnaJ domain
PF08170	POPLD (NUC188) domain
PF06978	Ribonucleases P/MRP protein subunit POP1
PF00067	Cytochrome P450
PF00498	FHA domain
PF10536	Plant mobile domain
PF00067	Cytochrome P450
PF06507	Auxin response factor
PF02309	AUX/IAA family
PF02362	B3 DNA binding domain
PF07727	Reverse transcriptase (RNA-dependent DNA polymerase)
PF00155	Aminotransferase class I and II
PF00867	XPG I-region
PF00752	XPG N-terminal domain
PF00085	Thioredoxin
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF14432	DYW family of nucleic acid deaminases
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF00069	Protein kinase domain
PF01095	Pectinesterase
PF01095	Pectinesterase
PF00083	Sugar (and other) transporter
PF00163	Ribosomal protein S4/S9 N-terminal domain
PF01479	S4 domain
PF05078	Protein of unknown function (DUF679)
PF12146	Serine aminopeptidase, S33
PF04083	Partial alpha/beta-hydrolase lipase region
PF01201	Ribosomal protein S8e
PF05938	Plant self-incompatibility protein S1
PF01397	Terpene synthase, N-terminal domain
PF03936	Terpene synthase family, metal binding domain
PF00046	Homeodomain
PF01852	START domain
PF00305	Lipoxygenase
PF02518	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
PF00512	His Kinase A (phospho-acceptor) domain
PF03924	CHASE domain
PF00072	Response regulator receiver domain
PF03151	Triose-phosphate Transporter family
PF00069	Protein kinase domain
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF08263	Leucine rich repeat N-terminal domain
PF04112	Mak10 subunit, NatC N(alpha)-terminal acetyltransferase
PF01453	D-mannose binding lectin
PF01453	D-mannose binding lectin
PF00954	S-locus glycoprotein domain
PF00954	S-locus glycoprotein domain
PF00069	Protein kinase domain
PF08276	PAN-like domain
PF08276	PAN-like domain
PF00119	ATP synthase A chain
PF00067	Cytochrome P450
PF00078	Reverse transcriptase (RNA-dependent DNA polymerase)
PF08263	Leucine rich repeat N-terminal domain
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF07714	Protein tyrosine kinase
PF05028	Poly (ADP-ribose) glycohydrolase (PARG)
PF00781	Diacylglycerol kinase catalytic domain
PF03732	Retrotransposon gag protein
PF07727	Reverse transcriptase (RNA-dependent DNA polymerase)
PF14226	non-haem dioxygenase in morphine synthesis N-terminal
PF03171	2OG-Fe(II) oxygenase superfamily
PF05368	NmrA-like family
PF00614	Phospholipase D Active site motif
PF12357	Phospholipase D C terminal
PF00168	C2 domain
PF13091	PLD-like domain
PF06376	Arabinogalactan peptide
PF13259	Protein of unknown function (DUF4050)
PF13259	Protein of unknown function (DUF4050)
PF00335	Tetraspanin family
PF02181	Formin Homology 2 Domain
PF03492	SAM dependent carboxyl methyltransferase
PF07727	Reverse transcriptase (RNA-dependent DNA polymerase)
PF04859	Plant protein of unknown function (DUF641)
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13516	Leucine Rich repeat
PF05637	galactosyl transferase GMA12/MNN10 family
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF05498	Rapid ALkalinization Factor (RALF)
PF12041	Transcriptional regulator DELLA protein N terminal
PF03514	GRAS domain family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF12854	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF04043	Plant invertase/pectin methylesterase inhibitor
PF05918	Apoptosis inhibitory protein 5 (API5)
PF00428	60s Acidic ribosomal protein
PF01738	Dienelactone hydrolase family
PF02309	AUX/IAA family
PF02309	AUX/IAA family
PF07983	X8 domain
PF03478	Protein of unknown function (DUF295)
PF00226	DnaJ domain
PF05097	Protein of unknown function (DUF688)
PF08766	DEK C terminal domain
PF00078	Reverse transcriptase (RNA-dependent DNA polymerase)
PF00428	60s Acidic ribosomal protein
PF13839	GDSL/SGNH-like Acyl-Esterase family found in Pmr5 and Cas1p
PF14416	PMR5 N terminal Domain
PF13839	GDSL/SGNH-like Acyl-Esterase family found in Pmr5 and Cas1p
PF00445	Ribonuclease T2 family
PF00067	Cytochrome P450
PF00141	Peroxidase
PF00370	FGGY family of carbohydrate kinases, N-terminal domain
PF02782	FGGY family of carbohydrate kinases, C-terminal domain
PF00078	Reverse transcriptase (RNA-dependent DNA polymerase)
PF04506	Rft protein
PF03055	Retinal pigment epithelial membrane protein
PF03016	Exostosin family
PF00406	Adenylate kinase
PF14700	DNA-directed RNA polymerase N-terminal
PF13962	Domain of unknown function
PF12796	Ankyrin repeats (3 copies)
PF12796	Ankyrin repeats (3 copies)
PF12796	Ankyrin repeats (3 copies)
PF12796	Ankyrin repeats (3 copies)
PF00319	SRF-type transcription factor (DNA-binding and dimerisation domain)
PF01486	K-box region
PF13432	Tetratricopeptide repeat
PF08263	Leucine rich repeat N-terminal domain
PF00069	Protein kinase domain
PF13855	Leucine rich repeat
PF00560	Leucine Rich Repeat
PF01417	ENTH domain
PF01287	Eukaryotic elongation factor 5A hypusine, DNA-binding OB fold
PF12265	Histone-binding protein RBBP4 or subunit C of CAF1 complex
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF00271	Helicase conserved C-terminal domain
PF00176	SNF2 family N-terminal domain
PF14416	PMR5 N terminal Domain
PF13839	GDSL/SGNH-like Acyl-Esterase family found in Pmr5 and Cas1p
PF00646	F-box domain
PF00072	Response regulator receiver domain
PF13178	Protein of unknown function (DUF4005)
PF00612	IQ calmodulin-binding motif
PF00271	Helicase conserved C-terminal domain
PF00176	SNF2 family N-terminal domain
PF03694	Erg28 like protein
PF04127	DNA / pantothenate metabolism flavoprotein
PF05871	ESCRT-II complex subunit
PF18511	F-box
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF01436	NHL repeat
PF07714	Protein tyrosine kinase
PF14381	Ethylene-responsive protein kinase Le-CTR1
PF01535	PPR repeat
PF13041	PPR repeat family
PF13041	PPR repeat family
PF12854	PPR repeat
PF13812	Pentatricopeptide repeat domain
PF14438	Ataxin 2 SM domain
PF06741	LsmAD domain
PF00365	Phosphofructokinase
PF00082	Subtilase family
PF17766	Fibronectin type-III domain
PF00582	Universal stress protein family
PF13405	EF-hand domain
PF13499	EF-hand domain pair
PF13639	Ring finger domain
PF01253	Translation initiation factor SUI1
PF13833	EF-hand domain pair
PF10250	GDP-fucose protein O-fucosyltransferase
PF13639	Ring finger domain
PF02148	Zn-finger in ubiquitin-hydrolases and other protein
PF07576	BRCA1-associated protein 2
PF01554	MatE
PF01554	MatE
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF01535	PPR repeat
PF12854	PPR repeat
PF00892	EamA-like transporter family
PF00892	EamA-like transporter family
PF00889	Elongation factor TS
PF00889	Elongation factor TS
PF00575	S1 RNA binding domain
PF00575	S1 RNA binding domain
PF00326	Prolyl oligopeptidase family
PF04862	Protein of unknown function (DUF642)
PF04862	Protein of unknown function (DUF642)
PF00225	Kinesin motor domain
PF02458	Transferase family
PF00462	Glutaredoxin
PF00332	Glycosyl hydrolases family 17
PF07983	X8 domain
PF04844	Transcriptional repressor, ovate
PF01903	CbiX
PF13883	Pyridoxamine 5'-phosphate oxidase
PF01985	CRS1 / YhbY (CRM) domain
PF01985	CRS1 / YhbY (CRM) domain
PF01985	CRS1 / YhbY (CRM) domain
PF01985	CRS1 / YhbY (CRM) domain
PF08541	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
PF08392	FAE1/Type III polyketide synthase-like protein
PF13920	Zinc finger, C3HC4 type (RING finger)
PF03364	Polyketide cyclase / dehydrase and lipid transport
PF00072	Response regulator receiver domain
PF00249	Myb-like DNA-binding domain
PF02365	No apical meristem (NAM) protein
PF03893	Lipase 3 N-terminal region
PF01764	Lipase (class 3)
PF05701	Weak chloroplast movement under blue light
PF02990	Endomembrane protein 70
PF03479	Plants and Prokaryotes Conserved (PCC) domain
PF07714	Protein tyrosine kinase
PF07714	Protein tyrosine kinase
PF05340	Protein of unknown function (DUF740)
PF00249	Myb-like DNA-binding domain
PF00249	Myb-like DNA-binding domain
PF16529	WD40 region of Ge1, enhancer of mRNA-decapping protein
PF08031	Berberine and berberine like
PF01565	FAD binding domain
PF03081	Exo70 exocyst complex subunit
PF00170	bZIP transcription factor
PF03357	Snf7
PF00069	Protein kinase domain
PF00847	AP2 domain
PF13563	2'-5' RNA ligase superfamily
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF08263	Leucine rich repeat N-terminal domain
PF07714	Protein tyrosine kinase
PF10217	Uncharacterized conserved protein (DUF2039)
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF03547	Membrane transport protein
PF13041	PPR repeat family
PF01535	PPR repeat
PF13812	Pentatricopeptide repeat domain
PF16712	Coiled-coil regions of plant-specific actin-binding protein
PF01369	Sec7 domain
PF12783	Guanine nucleotide exchange factor in Golgi transport N-terminal
PF01458	Uncharacterized protein family (UPF0051)
PF12371	Transmembrane protein 131-like
PF08246	Cathepsin propeptide inhibitor domain (I29)
PF00112	Papain family cysteine protease
PF05142	Domain of unknown function (DUF702)
PF08263	Leucine rich repeat N-terminal domain
PF13855	Leucine rich repeat
PF07714	Protein tyrosine kinase
PF00069	Protein kinase domain
PF12937	F-box-like
PF07714	Protein tyrosine kinase
PF01428	AN1-like Zinc finger
PF01754	A20-like zinc finger
PF09816	RNA polymerase II transcription elongation factor
PF14226	non-haem dioxygenase in morphine synthesis N-terminal
PF03171	2OG-Fe(II) oxygenase superfamily
PF01565	FAD binding domain
PF00069	Protein kinase domain
PF07887	Calmodulin binding protein-like
PF14372	Domain of unknown function (DUF4413)
PF13812	Pentatricopeptide repeat domain
PF14432	DYW family of nucleic acid deaminases
PF05699	hAT family C-terminal dimerisation region
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF02892	BED zinc finger
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF02458	Transferase family
PF00875	DNA photolyase
PF03441	FAD binding domain of DNA photolyase
PF10058	Predicted integral membrane zinc-ribbon metal-binding protein
PF13091	PLD-like domain
PF12357	Phospholipase D C terminal
PF00168	C2 domain
PF00614	Phospholipase D Active site motif
PF13862	p21-C-terminal region-binding protein
PF13857	Ankyrin repeats (many copies)
PF00067	Cytochrome P450
PF04043	Plant invertase/pectin methylesterase inhibitor
PF08543	Phosphomethylpyrimidine kinase
PF00646	F-box domain
PF07734	F-box associated
PF00956	Nucleosome assembly protein (NAP)
PF08414	Respiratory burst NADPH oxidase
PF01794	Ferric reductase like transmembrane component
PF08030	Ferric reductase NAD binding domain
PF08022	FAD-binding domain
PF03759	PRONE (Plant-specific Rop nucleotide exchanger)
PF07727	Reverse transcriptase (RNA-dependent DNA polymerase)
PF01063	Amino-transferase class IV
PF02297	Cytochrome oxidase c subunit VIb
PF00069	Protein kinase domain
PF14368	Probable lipid transfer
PF00182	Chitinase class I
PF09273	Rubisco LSMT substrate-binding
PF00847	AP2 domain
PF01073	3-beta hydroxysteroid dehydrogenase/isomerase family
PF00628	PHD-finger
PF07227	PHD - plant homeodomain finger protein
PF00338	Ribosomal protein S10p/S20e
PF03330	Lytic transglycolase
PF01357	Pollen allergen
PF02362	B3 DNA binding domain
PF04755	PAP_fibrillin
PF16656	Purple acid Phosphatase, N-terminal domain
PF14008	Iron/zinc purple acid phosphatase-like protein C
PF00149	Calcineurin-like phosphoesterase
PF14299	Phloem protein 2
PF00646	F-box domain
PF00010	Helix-loop-helix DNA-binding domain
PF02966	Mitosis protein DIM1
PF04051	Transport protein particle (TRAPP) component
PF03759	PRONE (Plant-specific Rop nucleotide exchanger)
PF03106	WRKY DNA -binding domain
PF00168	C2 domain
PF00168	C2 domain
PF17047	Synaptotagmin-like mitochondrial-lipid-binding domain
PF00069	Protein kinase domain
PF14288	1,3-beta-glucan synthase subunit FKS1, domain-1
PF04652	Vta1 like
PF02364	1,3-beta-glucan synthase component
PF07496	CW-type Zinc Finger
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00010	Helix-loop-helix DNA-binding domain
PF00664	ABC transporter transmembrane region
PF00069	Protein kinase domain
PF05208	ALG3 protein
PF00240	Ubiquitin family
PF00240	Ubiquitin family
PF00240	Ubiquitin family
PF00240	Ubiquitin family
PF00249	Myb-like DNA-binding domain
PF00249	Myb-like DNA-binding domain
PF00931	NB-ARC domain
PF18052	Rx N-terminal domain
PF03552	Cellulose synthase
PF14569	Zinc-binding RING-finger
PF00413	Matrixin
PF01471	Putative peptidoglycan binding domain
PF12906	RING-variant domain
PF01409	tRNA synthetases class II core domain (F)
PF18553	PheRS DNA binding domain 3
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00201	UDP-glucoronosyl and UDP-glucosyl transferase
PF14299	Phloem protein 2
PF04109	Autophagy protein Apg9
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF14309	Domain of unknown function (DUF4378)
PF14383	DUF761-associated sequence motif
PF13639	Ring finger domain
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF02115	RHO protein GDP dissociation inhibitor
PF07734	F-box associated
PF00646	F-box domain
PF02431	Chalcone-flavanone isomerase
PF01569	PAP2 superfamily
PF02704	Gibberellin regulated protein
PF04048	Sec8 exocyst complex component specific domain
PF07714	Protein tyrosine kinase
PF14299	Phloem protein 2
PF02704	Gibberellin regulated protein
PF02163	Peptidase family M50
PF04564	U-box domain
PF14655	Rab3 GTPase-activating protein regulatory subunit N-terminus
PF03476	MOSC N-terminal beta barrel domain
PF10358	N-terminal C2 in EEIG1 and EHBP1 proteins
PF00010	Helix-loop-helix DNA-binding domain
PF13976	GAG-pre-integrase domain
PF00665	Integrase core domain
PF14223	gag-polypeptide of LTR copia-type
PF02780	Transketolase, C-terminal domain
PF00456	Transketolase, thiamine diphosphate binding domain
PF02779	Transketolase, pyrimidine binding domain
PF00132	Bacterial transferase hexapeptide (six repeats)
PF00483	Nucleotidyl transferase
PF00069	Protein kinase domain
PF01554	MatE
PF01554	MatE
PF02453	Reticulon
PF03195	Lateral organ boundaries (LOB) domain
PF12819	Malectin-like domain
PF07676	WD40-like Beta Propeller Repeat
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF00125	Core histone H2A/H2B/H3/H4
PF16211	C-terminus of histone H2A
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00280	Potato inhibitor I family
PF01112	Asparaginase
PF00149	Calcineurin-like phosphoesterase
PF02704	Gibberellin regulated protein
PF17284	Spermidine synthase tetramerisation domain
PF01564	Spermine/spermidine synthase domain
PF14852	Fis1 N-terminal tetratricopeptide repeat
PF14853	Fis1 C-terminal tetratricopeptide repeat
PF00564	PB1 domain
PF02469	Fasciclin domain
PF05055	Protein of unknown function (DUF677)
PF00481	Protein phosphatase 2C
PF00069	Protein kinase domain
PF01476	LysM domain
PF07970	Endoplasmic reticulum vesicle transporter
PF13850	Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)
PF00226	DnaJ domain
PF01556	DnaJ C terminal domain
PF15413	Pleckstrin homology domain
PF01237	Oxysterol-binding protein
PF00046	Homeodomain
PF00346	Respiratory-chain NADH dehydrogenase, 49 Kd subunit
PF00346	Respiratory-chain NADH dehydrogenase, 49 Kd subunit
PF00346	Respiratory-chain NADH dehydrogenase, 49 Kd subunit
PF00847	AP2 domain
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF08263	Leucine rich repeat N-terminal domain
PF00560	Leucine Rich Repeat
PF00069	Protein kinase domain
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF00664	ABC transporter transmembrane region
PF00664	ABC transporter transmembrane region
PF00005	ABC transporter
PF00005	ABC transporter
PF02866	lactate/malate dehydrogenase, alpha/beta C-terminal domain
PF00056	lactate/malate dehydrogenase, NAD binding domain
PF00187	Chitin recognition protein
PF00967	Barwin family
PF04716	ETC complex I subunit conserved region
PF03108	MuDR family transposase
PF01118	Semialdehyde dehydrogenase, NAD binding domain
PF02774	Semialdehyde dehydrogenase, dimerisation domain
PF14214	Helitron helicase-like domain at N-terminus
PF01479	S4 domain
PF17774	Putative RNA-binding domain in YlmH
PF13460	NAD(P)H-binding
PF00072	Response regulator receiver domain
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00067	Cytochrome P450
PF03492	SAM dependent carboxyl methyltransferase
PF00888	Cullin family
PF04434	SWIM zinc finger
PF11900	Domain of unknown function (DUF3420)
PF12313	NPR1/NIM1 like defence protein C terminal
PF00651	BTB/POZ domain
PF00533	BRCA1 C Terminus (BRCT) domain
PF03031	NLI interacting factor-like phosphatase
PF00651	BTB/POZ domain
PF03000	NPH3 family
PF07798	Protein of unknown function (DUF1640)
PF00270	DEAD/DEAH box helicase
PF00271	Helicase conserved C-terminal domain
PF16124	RecQ zinc-binding
PF01190	Pollen proteins Ole e I like
PF00230	Major intrinsic protein
PF10551	MULE transposase domain
PF03108	MuDR family transposase
PF04450	Peptidase of plants and bacteria
PF00191	Annexin
PF00191	Annexin
PF00191	Annexin
PF00191	Annexin
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF13041	PPR repeat family
PF13041	PPR repeat family
PF12854	PPR repeat
PF01095	Pectinesterase
PF04043	Plant invertase/pectin methylesterase inhibitor
PF01918	Alba
PF01063	Amino-transferase class IV
PF03031	NLI interacting factor-like phosphatase
PF00533	BRCA1 C Terminus (BRCT) domain
PF13365	Trypsin-like peptidase domain
PF13180	PDZ domain
PF00481	Protein phosphatase 2C
PF00069	Protein kinase domain
PF00227	Proteasome subunit
PF05919	Mitovirus RNA-dependent RNA polymerase
PF07991	Acetohydroxy acid isomeroreductase, NADPH-binding domain
PF01450	Acetohydroxy acid isomeroreductase, catalytic domain
PF01450	Acetohydroxy acid isomeroreductase, catalytic domain
PF00454	Phosphatidylinositol 3- and 4-kinase
PF02657	Fe-S metabolism associated domain
PF01722	BolA-like protein
PF07727	Reverse transcriptase (RNA-dependent DNA polymerase)
PF00412	LIM domain
PF00412	LIM domain
PF01657	Salt stress response/antifungal
PF00069	Protein kinase domain
PF07714	Protein tyrosine kinase
PF01453	D-mannose binding lectin
PF00067	Cytochrome P450
PF14368	Probable lipid transfer
PF01429	Methyl-CpG binding domain
PF01429	Methyl-CpG binding domain
PF01429	Methyl-CpG binding domain
PF00662	NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus
PF03016	Exostosin family
PF01287	Eukaryotic elongation factor 5A hypusine, DNA-binding OB fold
PF00445	Ribonuclease T2 family
PF03949	Malic enzyme, NAD binding domain
PF00390	Malic enzyme, N-terminal domain
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF04043	Plant invertase/pectin methylesterase inhibitor
PF00022	Actin
PF13499	EF-hand domain pair
PF13499	EF-hand domain pair
PF00069	Protein kinase domain
PF02362	B3 DNA binding domain
PF07224	Chlorophyllase
PF07224	Chlorophyllase
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF12854	PPR repeat
PF01535	PPR repeat
PF01544	CorA-like Mg2+ transporter protein
PF01287	Eukaryotic elongation factor 5A hypusine, DNA-binding OB fold
PF06075	Plant protein of unknown function (DUF936)
PF00481	Protein phosphatase 2C
PF13855	Leucine rich repeat
PF11721	Malectin domain
PF00560	Leucine Rich Repeat
PF00560	Leucine Rich Repeat
PF00069	Protein kinase domain
PF00067	Cytochrome P450
PF00170	bZIP transcription factor
PF02298	Plastocyanin-like domain
PF00013	KH domain
PF00013	KH domain
PF00481	Protein phosphatase 2C
PF10604	Polyketide cyclase / dehydrase and lipid transport
PF00011	Hsp20/alpha crystallin family
PF00514	Armadillo/beta-catenin-like repeat
PF04646	Protein of unknown function, DUF604
PF00481	Protein phosphatase 2C
PF03061	Thioesterase superfamily
PF03195	Lateral organ boundaries (LOB) domain
PF02362	B3 DNA binding domain
PF02362	B3 DNA binding domain
PF05758	Ycf1
PF00612	IQ calmodulin-binding motif
PF00612	IQ calmodulin-binding motif
PF13178	Protein of unknown function (DUF4005)
PF00294	pfkB family carbohydrate kinase
PF10250	GDP-fucose protein O-fucosyltransferase
PF04367	Protein of unknown function (DUF502)
PF00538	linker histone H1 and H5 family
PF00916	Sulfate permease family
PF01535	PPR repeat
