PF14215	bHLH-MYC and R2R3-MYB transcription factors N-terminal
PF13432	Tetratricopeptide repeat
PF13432	Tetratricopeptide repeat
PF13499	EF-hand domain pair
PF14635	Helix-hairpin-helix motif
PF17674	HHH domain
PF14633	SH2 domain
PF14639	Holliday-junction resolvase-like of SPT6
PF00201	UDP-glucoronosyl and UDP-glucosyl transferase
PF02338	OTU-like cysteine protease
PF02338	OTU-like cysteine protease
PF09340	Histone acetyltransferase subunit NuA4
PF01513	ATP-NAD kinase
PF00657	GDSL-like Lipase/Acylhydrolase
PF01167	Tub family
PF01167	Tub family
PF12263	Protein of unknown function (DUF3611)
PF03807	NADP oxidoreductase coenzyme F420-dependent
PF14748	Pyrroline-5-carboxylate reductase dimerisation
PF13424	Tetratricopeptide repeat
PF13424	Tetratricopeptide repeat
PF12807	Translation initiation factor eIF3 subunit 135
PF15044	Mitochondrial function, CLU-N-term
PF17766	Fibronectin type-III domain
PF00400	WD domain, G-beta repeat
PF08568	Uncharacterised protein family, YAP/Alf4/glomulin
PF08568	Uncharacterised protein family, YAP/Alf4/glomulin
PF00248	Aldo/keto reductase family
PF00450	Serine carboxypeptidase
PF00514	Armadillo/beta-catenin-like repeat
PF00514	Armadillo/beta-catenin-like repeat
PF05056	Protein of unknown function (DUF674)
PF03145	Seven in absentia protein family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01106	NifU-like domain
PF08712	Scaffold protein Nfu/NifU N terminal
PF05875	Ceramidase
PF02298	Plastocyanin-like domain
PF00646	F-box domain
PF00106	short chain dehydrogenase
PF07786	Protein of unknown function (DUF1624)
PF00982	Glycosyltransferase family 20
PF02358	Trehalose-phosphatase
PF00676	Dehydrogenase E1 component
PF08523	Multiprotein bridging factor 1
PF01381	Helix-turn-helix
PF02519	Auxin responsive protein
PF05633	Protein BYPASS1-related
PF03099	Biotin/lipoate A/B protein ligase family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF13812	Pentatricopeptide repeat domain
PF12854	PPR repeat
PF12854	PPR repeat
PF12854	PPR repeat
PF16166	Chloroplast import apparatus Tic20-like
PF00276	Ribosomal protein L23
PF03647	Transmembrane proteins 14C
PF03018	Dirigent-like protein
PF03018	Dirigent-like protein
PF00892	EamA-like transporter family
PF00892	EamA-like transporter family
PF13639	Ring finger domain
PF00615	Regulator of G protein signaling domain
PF00012	Hsp70 protein
PF18052	Rx N-terminal domain
PF00931	NB-ARC domain
PF03619	Organic solute transporter Ostalpha
PF03107	C1 domain
PF03107	C1 domain
PF03107	C1 domain
PF07227	PHD - plant homeodomain finger protein
PF00041	Fibronectin type III domain
PF12932	Vesicle coat trafficking protein Sec16 mid-region
PF12931	Sec23-binding domain of Sec16
PF08154	NLE (NUC135) domain
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF09326	NADH-ubiquinone oxidoreductase subunit G, C-terminal
PF13510	2Fe-2S iron-sulfur cluster binding domain
PF10588	NADH-ubiquinone oxidoreductase-G iron-sulfur binding region
PF00384	Molybdopterin oxidoreductase
PF04525	LURP-one-related
PF02179	BAG domain
PF00571	CBS domain
PF08711	TFIIS helical bundle-like domain
PF03514	GRAS domain family
PF00348	Polyprenyl synthetase
PF16913	Purine nucleobase transmembrane transport
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF12854	PPR repeat
PF02223	Thymidylate kinase
PF05499	DNA methyltransferase 1-associated protein 1 (DMAP1)
PF16282	SANT/Myb-like domain of DAMP1
PF14009	Domain of unknown function (DUF4228)
PF00933	Glycosyl hydrolase family 3 N terminal domain
PF01915	Glycosyl hydrolase family 3 C-terminal domain
PF14310	Fibronectin type III-like domain
PF07969	Amidohydrolase family
PF00069	Protein kinase domain
PF03822	NAF domain
PF00069	Protein kinase domain
PF00957	Synaptobrevin
PF03404	Mo-co oxidoreductase dimerisation domain
PF00970	Oxidoreductase FAD-binding domain
PF00174	Oxidoreductase molybdopterin binding domain
PF00175	Oxidoreductase NAD-binding domain
PF00173	Cytochrome b5-like Heme/Steroid binding domain
PF04690	YABBY protein
PF00673	ribosomal L5P family C-terminus
PF00281	Ribosomal protein L5
PF08263	Leucine rich repeat N-terminal domain
PF00560	Leucine Rich Repeat
PF07714	Protein tyrosine kinase
PF00005	ABC transporter
PF01061	ABC-2 type transporter
PF13912	C2H2-type zinc finger
PF13912	C2H2-type zinc finger
PF13912	C2H2-type zinc finger
PF13912	C2H2-type zinc finger
PF13912	C2H2-type zinc finger
PF07731	Multicopper oxidase
PF00394	Multicopper oxidase
PF07732	Multicopper oxidase
PF00069	Protein kinase domain
PF13855	Leucine rich repeat
PF08263	Leucine rich repeat N-terminal domain
PF08263	Leucine rich repeat N-terminal domain
PF00320	GATA zinc finger
PF06200	tify domain
PF06203	CCT motif
PF00320	GATA zinc finger
PF06200	tify domain
PF06203	CCT motif
PF07741	Brf1-like TBP-binding domain
PF00382	Transcription factor TFIIB repeat
PF00382	Transcription factor TFIIB repeat
PF00249	Myb-like DNA-binding domain
PF01657	Salt stress response/antifungal
PF01657	Salt stress response/antifungal
PF00069	Protein kinase domain
PF06206	CpeT/CpcT family (DUF1001)
PF02519	Auxin responsive protein
PF00646	F-box domain
PF07734	F-box associated
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF00560	Leucine Rich Repeat
PF00560	Leucine Rich Repeat
PF00560	Leucine Rich Repeat
PF00249	Myb-like DNA-binding domain
PF00569	Zinc finger, ZZ type
PF00056	lactate/malate dehydrogenase, NAD binding domain
PF02866	lactate/malate dehydrogenase, alpha/beta C-terminal domain
PF07983	X8 domain
PF00010	Helix-loop-helix DNA-binding domain
PF11947	Photosynthesis affected mutant 68
PF01070	FMN-dependent dehydrogenase
PF01070	FMN-dependent dehydrogenase
PF01363	FYVE zinc finger
PF02130	Uncharacterized protein family UPF0054
PF08282	haloacid dehalogenase-like hydrolase
PF01554	MatE
PF01554	MatE
PF00149	Calcineurin-like phosphoesterase
PF16891	Serine-threonine protein phosphatase N-terminal domain
PF12819	Malectin-like domain
PF07714	Protein tyrosine kinase
PF09072	Translation machinery associated TMA7
PF08211	Cytidine and deoxycytidylate deaminase zinc-binding region
PF00854	POT family
PF00396	Granulin
PF08246	Cathepsin propeptide inhibitor domain (I29)
PF00112	Papain family cysteine protease
PF02045	CCAAT-binding transcription factor (CBF-B/NF-YA) subunit B
PF03079	ARD/ARD' family
PF00069	Protein kinase domain
PF00139	Legume lectin domain
PF12819	Malectin-like domain
PF12819	Malectin-like domain
PF03092	BT1 family
PF03092	BT1 family
PF04727	ELMO/CED-12 family
PF00227	Proteasome subunit
PF00106	short chain dehydrogenase
PF00514	Armadillo/beta-catenin-like repeat
PF00514	Armadillo/beta-catenin-like repeat
PF04564	U-box domain
PF07722	Peptidase C26
PF03079	ARD/ARD' family
PF00190	Cupin
PF00226	DnaJ domain
PF01556	DnaJ C terminal domain
PF13639	Ring finger domain
PF04757	Pex2 / Pex12 amino terminal region
PF00641	Zn-finger in Ran binding protein and others
PF00641	Zn-finger in Ran binding protein and others
PF01956	Integral membrane protein EMC3/TMCO1-like
PF06217	GAGA binding protein-like family
PF06217	GAGA binding protein-like family
PF00572	Ribosomal protein L13
PF00572	Ribosomal protein L13
PF09835	Uncharacterized protein conserved in bacteria (DUF2062)
PF07818	HCNGP-like protein
PF00005	ABC transporter
PF00067	Cytochrome P450
PF01805	Surp module
PF07713	Protein of unknown function (DUF1604)
PF13639	Ring finger domain
PF00005	ABC transporter
PF01061	ABC-2 type transporter
PF00013	KH domain
PF00013	KH domain
PF02230	Phospholipase/Carboxylesterase
PF00338	Ribosomal protein S10p/S20e
PF01535	PPR repeat
PF12854	PPR repeat
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13812	Pentatricopeptide repeat domain
PF09763	Exocyst complex component Sec3
PF15277	Exocyst complex component SEC3 N-terminal PIP2 binding PH
PF03765	CRAL/TRIO, N-terminal domain
PF00650	CRAL/TRIO domain
PF14111	Domain of unknown function (DUF4283)
PF05678	VQ motif
PF00069	Protein kinase domain
PF00139	Legume lectin domain
PF00067	Cytochrome P450
PF00582	Universal stress protein family
PF13259	Protein of unknown function (DUF4050)
PF13259	Protein of unknown function (DUF4050)
PF13259	Protein of unknown function (DUF4050)
PF13259	Protein of unknown function (DUF4050)
PF00831	Ribosomal L29 protein
PF00005	ABC transporter
PF00005	ABC transporter
PF00664	ABC transporter transmembrane region
PF00664	ABC transporter transmembrane region
PF00010	Helix-loop-helix DNA-binding domain
PF01734	Patatin-like phospholipase
PF01936	NYN domain
PF00550	Phosphopantetheine attachment site
PF01095	Pectinesterase
PF04043	Plant invertase/pectin methylesterase inhibitor
PF13456	Reverse transcriptase-like
PF00085	Thioredoxin
PF02364	1,3-beta-glucan synthase component
PF02364	1,3-beta-glucan synthase component
PF14288	1,3-beta-glucan synthase subunit FKS1, domain-1
PF04652	Vta1 like
PF00682	HMGL-like
PF00657	GDSL-like Lipase/Acylhydrolase
PF07734	F-box associated
PF02365	No apical meristem (NAM) protein
PF11210	Protein of unknown function (DUF2996)
PF03107	C1 domain
PF03107	C1 domain
PF03107	C1 domain
PF03107	C1 domain
PF03107	C1 domain
PF00206	Lyase
PF10415	Fumarase C C-terminus
PF00609	Diacylglycerol kinase accessory domain
PF00781	Diacylglycerol kinase catalytic domain
PF12265	Histone-binding protein RBBP4 or subunit C of CAF1 complex
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF00650	CRAL/TRIO domain
PF00462	Glutaredoxin
PF03110	SBP domain
PF00917	MATH domain
PF05278	Arabidopsis phospholipase-like protein (PEARLI 4)
PF04564	U-box domain
PF00013	KH domain
PF00013	KH domain
PF00013	KH domain
PF00013	KH domain
PF12697	Alpha/beta hydrolase family
PF01926	50S ribosome-binding GTPase
PF06699	GPI biosynthesis protein family Pig-F
PF13855	Leucine rich repeat
PF00069	Protein kinase domain
PF08263	Leucine rich repeat N-terminal domain
PF08424	NRDE-2, necessary for RNA interference
PF13513	HEAT-like repeat
PF03151	Triose-phosphate Transporter family
PF01486	K-box region
PF00319	SRF-type transcription factor (DNA-binding and dimerisation domain)
PF01486	K-box region
PF00319	SRF-type transcription factor (DNA-binding and dimerisation domain)
PF01486	K-box region
PF00319	SRF-type transcription factor (DNA-binding and dimerisation domain)
PF12874	Zinc-finger of C2H2 type
PF03479	Plants and Prokaryotes Conserved (PCC) domain
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF13410	Glutathione S-transferase, C-terminal domain
PF02798	Glutathione S-transferase, N-terminal domain
PF00069	Protein kinase domain
PF07333	S locus-related glycoprotein 1 binding pollen coat protein (SLR1-BP)
PF13334	Domain of unknown function (DUF4094)
PF01762	Galactosyltransferase
PF00657	GDSL-like Lipase/Acylhydrolase
PF00560	Leucine Rich Repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF08263	Leucine rich repeat N-terminal domain
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF03214	Reversibly glycosylated polypeptide
PF14634	zinc-RING finger domain
PF00097	Zinc finger, C3HC4 type (RING finger)
PF02182	SAD/SRA domain
PF13445	RING-type zinc-finger
PF09454	Vps23 core domain
PF05743	UEV domain
PF12796	Ankyrin repeats (3 copies)
PF00415	Regulator of chromosome condensation (RCC1) repeat
PF00415	Regulator of chromosome condensation (RCC1) repeat
PF00415	Regulator of chromosome condensation (RCC1) repeat
PF00415	Regulator of chromosome condensation (RCC1) repeat
PF00232	Glycosyl hydrolase family 1
PF05678	VQ motif
PF09713	Plant protein 1589 of unknown function (A_thal_3526)
PF10531	SLBB domain
PF10589	NADH-ubiquinone oxidoreductase-F iron-sulfur binding region
PF01512	Respiratory-chain NADH dehydrogenase 51 Kd subunit
PF00291	Pyridoxal-phosphate dependent enzyme
PF00188	Cysteine-rich secretory protein family
PF03140	Plant protein of unknown function
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00069	Protein kinase domain
PF00400	WD domain, G-beta repeat
PF08276	PAN-like domain
PF00954	S-locus glycoprotein domain
PF07714	Protein tyrosine kinase
PF01453	D-mannose binding lectin
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF14570	RING/Ubox like zinc-binding domain
PF09751	Nuclear protein Es2
PF00646	F-box domain
PF08268	F-box associated domain
PF11717	RNA binding activity-knot of a chromodomain
PF05712	MRG
PF00155	Aminotransferase class I and II
PF03468	XS domain
PF03469	XH domain
PF03470	XS zinc finger domain
PF04535	Domain of unknown function (DUF588)
PF13966	zinc-binding in reverse transcriptase
PF04640	PLATZ transcription factor
PF01501	Glycosyl transferase family 8
PF00098	Zinc knuckle
PF17846	Xrn1 helical domain
PF03159	XRN 5'-3' exonuclease N-terminus
PF07500	Transcription factor S-II (TFIIS), central domain
PF12706	Beta-lactamase superfamily domain
PF00067	Cytochrome P450
PF05512	AWPM-19-like family
PF00498	FHA domain
PF00646	F-box domain
PF01344	Kelch motif
PF04504	Protein of unknown function, DUF573
PF00069	Protein kinase domain
PF01474	Class-II DAHP synthetase family
PF07714	Protein tyrosine kinase
PF01842	ACT domain
PF03016	Exostosin family
PF13639	Ring finger domain
PF04053	Coatomer WD associated region
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF04053	Coatomer WD associated region
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF02732	ERCC4 domain
PF13243	Squalene-hopene cyclase C-terminal domain
PF13249	Squalene-hopene cyclase N-terminal domain
PF00170	bZIP transcription factor
PF06651	Protein of unknown function (DUF1163)
PF00514	Armadillo/beta-catenin-like repeat
PF04564	U-box domain
PF03094	Mlo family
PF06974	Protein of unknown function (DUF1298)
PF03007	Wax ester synthase-like Acyl-CoA acyltransferase domain
PF01779	Ribosomal L29e protein family
PF01779	Ribosomal L29e protein family
PF01779	Ribosomal L29e protein family
PF03127	GAT domain
PF00790	VHS domain
PF03127	GAT domain
PF00790	VHS domain
PF00646	F-box domain
PF14476	Petal formation-expressed
PF03195	Lateral organ boundaries (LOB) domain
PF00472	RF-1 domain
PF03462	PCRF domain
PF05033	Pre-SET motif
PF00856	SET domain
PF02182	SAD/SRA domain
PF05033	Pre-SET motif
PF00856	SET domain
PF02182	SAD/SRA domain
PF00400	WD domain, G-beta repeat
PF03029	Conserved hypothetical ATP binding protein
PF03029	Conserved hypothetical ATP binding protein
PF00314	Thaumatin family
PF00300	Histidine phosphatase superfamily (branch 1)
PF00271	Helicase conserved C-terminal domain
PF00176	SNF2 family N-terminal domain
PF07529	HSA
PF00334	Nucleoside diphosphate kinase
PF01535	PPR repeat
PF01535	PPR repeat
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF02458	Transferase family
PF00153	Mitochondrial carrier protein
PF00153	Mitochondrial carrier protein
PF00153	Mitochondrial carrier protein
PF14541	Xylanase inhibitor C-terminal
PF14543	Xylanase inhibitor N-terminal
PF01554	MatE
PF01554	MatE
PF02545	Maf-like protein
PF07333	S locus-related glycoprotein 1 binding pollen coat protein (SLR1-BP)
PF01423	LSM domain
PF00319	SRF-type transcription factor (DNA-binding and dimerisation domain)
PF01486	K-box region
PF05142	Domain of unknown function (DUF702)
PF00491	Arginase family
PF00011	Hsp20/alpha crystallin family
PF01221	Dynein light chain type 1
PF03407	Nucleotide-diphospho-sugar transferase
PF12452	Protein of unknown function (DUF3685)
PF12452	Protein of unknown function (DUF3685)
PF01419	Jacalin-like lectin domain
PF13415	Galactose oxidase, central domain
PF01344	Kelch motif
PF01344	Kelch motif
PF01419	Jacalin-like lectin domain
PF13415	Galactose oxidase, central domain
PF01344	Kelch motif
PF01344	Kelch motif
PF00168	C2 domain
PF02666	Phosphatidylserine decarboxylase
PF13833	EF-hand domain pair
PF03330	Lytic transglycolase
PF01357	Pollen allergen
PF09331	Domain of unknown function (DUF1985)
PF00847	AP2 domain
PF00270	DEAD/DEAH box helicase
PF00271	Helicase conserved C-terminal domain
PF00335	Tetraspanin family
PF08263	Leucine rich repeat N-terminal domain
PF13855	Leucine rich repeat
PF14681	Uracil phosphoribosyltransferase
PF05553	Cotton fibre expressed protein
PF04535	Domain of unknown function (DUF588)
PF00232	Glycosyl hydrolase family 1
PF01255	Putative undecaprenyl diphosphate synthase
PF13912	C2H2-type zinc finger
PF13912	C2H2-type zinc finger
PF03822	NAF domain
PF00069	Protein kinase domain
PF13890	Rab3 GTPase-activating protein catalytic subunit
PF16987	KIX domain
PF02485	Core-2/I-Branching enzyme
PF00931	NB-ARC domain
PF13855	Leucine rich repeat
PF00762	Ferrochelatase
PF00762	Ferrochelatase
PF01535	PPR repeat
PF01535	PPR repeat
PF13041	PPR repeat family
PF14432	DYW family of nucleic acid deaminases
PF03106	WRKY DNA -binding domain
PF03407	Nucleotide-diphospho-sugar transferase
PF06708	Protein of unknown function (DUF1195)
PF01422	NF-X1 type zinc finger
PF01422	NF-X1 type zinc finger
PF01422	NF-X1 type zinc finger
PF01422	NF-X1 type zinc finger
PF01422	NF-X1 type zinc finger
PF01422	NF-X1 type zinc finger
PF01422	NF-X1 type zinc finger
PF01422	NF-X1 type zinc finger
PF01422	NF-X1 type zinc finger
PF14416	PMR5 N terminal Domain
PF13839	GDSL/SGNH-like Acyl-Esterase family found in Pmr5 and Cas1p
PF01490	Transmembrane amino acid transporter protein
PF00334	Nucleoside diphosphate kinase
PF08244	Glycosyl hydrolases family 32 C terminal
PF00251	Glycosyl hydrolases family 32 N-terminal domain
PF03634	TCP family transcription factor
PF00664	ABC transporter transmembrane region
PF00664	ABC transporter transmembrane region
PF00005	ABC transporter
PF00005	ABC transporter
PF00232	Glycosyl hydrolase family 1
PF00634	BRCA2 repeat
PF00634	BRCA2 repeat
PF00634	BRCA2 repeat
PF00634	BRCA2 repeat
PF09103	BRCA2, oligonucleotide/oligosaccharide-binding, domain 1
PF09169	BRCA2, helical
PF00069	Protein kinase domain
PF02704	Gibberellin regulated protein
PF00955	HCO3- transporter family
PF00955	HCO3- transporter family
PF00955	HCO3- transporter family
PF01294	Ribosomal protein L13e
PF01294	Ribosomal protein L13e
PF01294	Ribosomal protein L13e
PF13041	PPR repeat family
PF13041	PPR repeat family
PF01535	PPR repeat
PF01535	PPR repeat
PF12854	PPR repeat
PF02536	mTERF
PF00501	AMP-binding enzyme
PF13193	AMP-binding enzyme C-terminal domain
PF18290	Nudix hydrolase domain
PF00293	NUDIX domain
PF00150	Cellulase (glycosyl hydrolase family 5)
PF00514	Armadillo/beta-catenin-like repeat
PF04564	U-box domain
PF02786	Carbamoyl-phosphate synthase L chain, ATP binding domain
PF00289	Biotin carboxylase, N-terminal domain
PF06219	Protein of unknown function (DUF1005)
PF00462	Glutaredoxin
PF07690	Major Facilitator Superfamily
PF00112	Papain family cysteine protease
PF08246	Cathepsin propeptide inhibitor domain (I29)
PF08387	FBD
PF07723	Leucine Rich Repeat
PF00069	Protein kinase domain
PF00789	UBX domain
PF14555	UBA-like domain
PF00249	Myb-like DNA-binding domain
PF06886	Targeting protein for Xklp2 (TPX2)
PF04938	Survival motor neuron (SMN) interacting protein 1 (SIP1)
PF05739	SNARE domain
PF00804	Syntaxin
PF00139	Legume lectin domain
PF02826	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
PF00389	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain
PF13812	Pentatricopeptide repeat domain
PF01535	PPR repeat
PF12854	PPR repeat
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF15003	HAUS augmin-like complex subunit 2
PF04427	Brix domain
PF11443	Domain of unknown function (DUF2828)
PF00622	SPRY domain
PF10607	CTLH/CRA C-terminal to LisH motif domain
PF14009	Domain of unknown function (DUF4228)
PF13193	AMP-binding enzyme C-terminal domain
PF00501	AMP-binding enzyme
PF02801	Beta-ketoacyl synthase, C-terminal domain
