IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain
IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain
IPR000679	Zinc finger, GATA-type
IPR000679	Zinc finger, GATA-type
IPR005034	Dicer dimerisation domain
IPR001650	Helicase, C-terminal
IPR014720	Double-stranded RNA-binding domain
IPR000999	Ribonuclease III domain
IPR000999	Ribonuclease III domain
IPR000999	Ribonuclease III domain
IPR003100	PAZ domain
IPR005034	Dicer dimerisation domain
IPR000999	Ribonuclease III domain
IPR003100	PAZ domain
IPR001650	Helicase, C-terminal
IPR002347	Short-chain dehydrogenase/reductase SDR
IPR002347	Short-chain dehydrogenase/reductase SDR
IPR002347	Short-chain dehydrogenase/reductase SDR
IPR002347	Short-chain dehydrogenase/reductase SDR
IPR002347	Short-chain dehydrogenase/reductase SDR
IPR002347	Short-chain dehydrogenase/reductase SDR
IPR002347	Short-chain dehydrogenase/reductase SDR
IPR002347	Short-chain dehydrogenase/reductase SDR
IPR002347	Short-chain dehydrogenase/reductase SDR
IPR002893	Zinc finger, MYND-type
IPR007320	Programmed cell death protein 2, C-terminal
IPR002893	Zinc finger, MYND-type
IPR001849	Pleckstrin homology domain
IPR001849	Pleckstrin homology domain
IPR025757	Ternary complex factor MIP1, leucine-zipper
IPR000198	Rho GTPase-activating protein domain
IPR000198	Rho GTPase-activating protein domain
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR000719	Protein kinase domain
IPR001611	Leucine-rich repeat
IPR013210	Leucine-rich repeat-containing N-terminal, plant-type
IPR000719	Protein kinase domain
IPR000719	Protein kinase domain
IPR000719	Protein kinase domain
IPR027356	NPH3 domain
IPR027356	NPH3 domain
IPR001128	Cytochrome P450
IPR001128	Cytochrome P450
IPR001128	Cytochrome P450
IPR001128	Cytochrome P450
IPR001128	Cytochrome P450
IPR002401	Cytochrome P450, E-class, group I
IPR002401	Cytochrome P450, E-class, group I
IPR002401	Cytochrome P450, E-class, group I
IPR002401	Cytochrome P450, E-class, group I
IPR002401	Cytochrome P450, E-class, group I
IPR026057	PC-Esterase
IPR025846	PMR5 N-terminal domain
IPR025298	Domain of unknown function DUF4094
IPR002659	Glycosyl transferase, family 31
IPR003690	Transcription termination factor, mitochondrial/chloroplastic
IPR003690	Transcription termination factor, mitochondrial/chloroplastic
IPR003165	Piwi domain
IPR003165	Piwi domain
IPR032474	Protein argonaute, N-terminal
IPR014811	Argonaute, linker 1 domain
IPR003100	PAZ domain
IPR003100	PAZ domain
IPR032472	Argonaute linker 2 domain
IPR000047	Helix-turn-helix motif
IPR000047	Helix-turn-helix motif
IPR001356	Homeobox domain
IPR001356	Homeobox domain
IPR003106	Leucine zipper, homeobox-associated
IPR000626	Ubiquitin-like domain
IPR019956	Ubiquitin domain
IPR019956	Ubiquitin domain
IPR019956	Ubiquitin domain
IPR000626	Ubiquitin-like domain
IPR000133	ER lumen protein retaining receptor
IPR000133	ER lumen protein retaining receptor
IPR000133	ER lumen protein retaining receptor
IPR000133	ER lumen protein retaining receptor
IPR000133	ER lumen protein retaining receptor
IPR000133	ER lumen protein retaining receptor
IPR008543	Uncharacterised protein family Ycf2
IPR003439	ABC transporter-like
IPR003439	ABC transporter-like
IPR013525	ABC-2 type transporter
IPR022761	Fumarate lyase, N-terminal
IPR018951	Fumarase C, C-terminal
IPR000362	Fumarate lyase family
IPR000362	Fumarate lyase family
IPR000362	Fumarate lyase family
IPR000362	Fumarate lyase family
IPR005677	Fumarate hydratase, class II
IPR001878	Zinc finger, CCHC-type
IPR000649	Initiation factor 2B-related
IPR006460	Protein MIZU-KUSSEI 1-like, plant
IPR006460	Protein MIZU-KUSSEI 1-like, plant
IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain

IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain
IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain
IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain
IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain
IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain
IPR000719	Protein kinase domain
IPR021832	Ankyrin repeat domain-containing protein 13
IPR020683	Ankyrin repeat-containing domain
IPR002110	Ankyrin repeat
IPR013536	WLM domain
IPR013536	WLM domain
IPR001876	Zinc finger, RanBP2-type
IPR001876	Zinc finger, RanBP2-type
IPR002182	NB-ARC
IPR002182	NB-ARC


IPR003855	Potassium transporter
IPR003855	Potassium transporter
IPR024041	Ammonium transporter AmtB-like domain
IPR001905	Ammonium transporter
IPR002229	Blood group Rhesus C/E/D polypeptide
IPR002229	Blood group Rhesus C/E/D polypeptide
IPR002229	Blood group Rhesus C/E/D polypeptide
IPR002213	UDP-glucuronosyl/UDP-glucosyltransferase
IPR001841	Zinc finger, RING-type
IPR001841	Zinc finger, RING-type
IPR016087	Chalcone isomerase
IPR033121	Peptidase family A1 domain
IPR032861	Xylanase inhibitor, N-terminal
IPR032799	Xylanase inhibitor, C-terminal
IPR006094	FAD linked oxidase, N-terminal
IPR016166	FAD-binding domain, PCMH-type
IPR005225	Small GTP-binding protein domain
IPR031167	OBG-type guanine nucleotide-binding (G) domain
IPR006073	GTP binding domain
IPR006073	GTP binding domain
IPR006073	GTP binding domain
IPR006073	GTP binding domain
IPR006073	GTP binding domain
IPR031662	GTP binding protein, second domain
IPR004095	TGS
IPR003653	Ulp1 protease family, C-terminal catalytic domain
IPR003653	Ulp1 protease family, C-terminal catalytic domain
IPR001660	Sterile alpha motif domain
IPR001660	Sterile alpha motif domain
IPR022764	Peptidase S54, rhomboid domain
IPR002013	SAC domain
IPR001494	Importin-beta, N-terminal domain
IPR001494	Importin-beta, N-terminal domain
IPR007230	Peptidase S59, nucleoporin
IPR021967	Nuclear protein 96
IPR007230	Peptidase S59, nucleoporin
IPR008406	Dormancy/auxin associated protein
IPR020471	Aldo/keto reductase
IPR020471	Aldo/keto reductase
IPR020471	Aldo/keto reductase
IPR020471	Aldo/keto reductase
IPR023210	NADP-dependent oxidoreductase domain
IPR023210	NADP-dependent oxidoreductase domain
IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain
IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain
IPR006186	Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase
IPR006186	Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase
IPR006186	Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase
IPR004843	Calcineurin-like phosphoesterase domain, ApaH type
IPR019557	Aminotransferase-like, plant mobile domain
IPR007173	D-arabinono-1,4-lactone oxidase
IPR006094	FAD linked oxidase, N-terminal
IPR010030	L-gulonolactone oxidase, plant
IPR016166	FAD-binding domain, PCMH-type
IPR000726	Glycoside hydrolase, family 19, catalytic
IPR000644	CBS domain
IPR000644	CBS domain
IPR000644	CBS domain
IPR000644	CBS domain
IPR000644	CBS domain
IPR000644	CBS domain
IPR000644	CBS domain
IPR002935	Class I-like SAM-dependent O-methyltransferase
IPR002935	Class I-like SAM-dependent O-methyltransferase
IPR001623	DnaJ domain
IPR001623	DnaJ domain
IPR012590	POPLD domain
IPR009723	Pop1, N-terminal
IPR001128	Cytochrome P450
IPR000253	Forkhead-associated (FHA) domain
IPR000253	Forkhead-associated (FHA) domain
IPR006447	Myb domain, plants
IPR019557	Aminotransferase-like, plant mobile domain
IPR002401	Cytochrome P450, E-class, group I
IPR002401	Cytochrome P450, E-class, group I
IPR002401	Cytochrome P450, E-class, group I
IPR002401	Cytochrome P450, E-class, group I
IPR002401	Cytochrome P450, E-class, group I
IPR002401	Cytochrome P450, E-class, group I
IPR002401	Cytochrome P450, E-class, group I
IPR001128	Cytochrome P450
IPR001128	Cytochrome P450
IPR001128	Cytochrome P450
IPR001128	Cytochrome P450
IPR001128	Cytochrome P450
IPR010525	Auxin response factor
IPR003340	B3 DNA binding domain
IPR000270	PB1 domain
IPR033389	AUX/IAA domain
IPR003340	B3 DNA binding domain
IPR013103	Reverse transcriptase, RNA-dependent DNA polymerase
IPR004839	Aminotransferase, class I/classII
IPR006086	XPG-I domain
IPR006085	XPG N-terminal
IPR006084	XPG/Rad2 endonuclease
IPR006084	XPG/Rad2 endonuclease
IPR006084	XPG/Rad2 endonuclease
IPR006084	XPG/Rad2 endonuclease
IPR006084	XPG/Rad2 endonuclease
IPR013766	Thioredoxin domain



IPR013766	Thioredoxin domain
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR032867	DYW domain
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR000719	Protein kinase domain
IPR000719	Protein kinase domain
IPR000070	Pectinesterase, catalytic
IPR000070	Pectinesterase, catalytic
IPR020846	Major facilitator superfamily domain
IPR003663	Sugar/inositol transporter
IPR003663	Sugar/inositol transporter
IPR003663	Sugar/inositol transporter
IPR003663	Sugar/inositol transporter
IPR003663	Sugar/inositol transporter
IPR003663	Sugar/inositol transporter
IPR005828	Major facilitator,  sugar transporter-like
IPR001912	Ribosomal protein S4/S9, N-terminal
IPR002942	RNA-binding S4 domain
IPR005709	Ribosomal protein S4, bacterial-type
IPR002942	RNA-binding S4 domain
IPR007770	Protein DMP
IPR022742	Serine aminopeptidase, S33
IPR006693	Partial AB-hydrolase lipase domain
IPR022309	Ribosomal protein S8e/ribosomal biogenesis NSA2
IPR001047	Ribosomal protein S8e
IPR010264	Plant self-incompatibility S1
IPR001906	Terpene synthase, N-terminal domain
IPR005630	Terpene synthase, metal-binding domain
IPR001356	Homeobox domain
IPR002913	START domain
IPR002913	START domain
IPR001356	Homeobox domain
IPR013819	Lipoxygenase, C-terminal
IPR001024	PLAT/LH2 domain
IPR001246	Lipoxygenase, plant
IPR001246	Lipoxygenase, plant
IPR001246	Lipoxygenase, plant
IPR001246	Lipoxygenase, plant
IPR001246	Lipoxygenase, plant
IPR001246	Lipoxygenase, plant
IPR001246	Lipoxygenase, plant
IPR001246	Lipoxygenase, plant
IPR001246	Lipoxygenase, plant
IPR013819	Lipoxygenase, C-terminal
IPR013819	Lipoxygenase, C-terminal
IPR013819	Lipoxygenase, C-terminal
IPR013819	Lipoxygenase, C-terminal
IPR004358	Signal transduction histidine kinase-related protein, C-terminal
IPR004358	Signal transduction histidine kinase-related protein, C-terminal
IPR004358	Signal transduction histidine kinase-related protein, C-terminal
IPR001789	Signal transduction response regulator, receiver domain
IPR006189	CHASE domain
IPR003594	Histidine kinase/HSP90-like ATPase
IPR003661	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
IPR001789	Signal transduction response regulator, receiver domain
IPR006189	CHASE domain
IPR005467	Histidine kinase domain
IPR004853	Sugar phosphate transporter domain
IPR001611	Leucine-rich repeat
IPR001611	Leucine-rich repeat


IPR001611	Leucine-rich repeat
IPR000719	Protein kinase domain
IPR001611	Leucine-rich repeat
IPR001611	Leucine-rich repeat
IPR001611	Leucine-rich repeat
IPR001611	Leucine-rich repeat
IPR001611	Leucine-rich repeat
IPR001611	Leucine-rich repeat
IPR001611	Leucine-rich repeat
IPR001611	Leucine-rich repeat
IPR001611	Leucine-rich repeat
IPR000719	Protein kinase domain
IPR001611	Leucine-rich repeat
IPR013210	Leucine-rich repeat-containing N-terminal, plant-type
IPR001611	Leucine-rich repeat
IPR001611	Leucine-rich repeat
IPR001611	Leucine-rich repeat
IPR007244	-alpha-acetyltransferase 35, NatC auxiliary subunit
IPR001480	Bulb-type lectin domain
IPR001480	Bulb-type lectin domain
IPR003609	PAN/Apple domain
IPR001480	Bulb-type lectin domain
IPR000742	EGF-like domain
IPR000858	S-locus glycoprotein domain
IPR000858	S-locus glycoprotein domain
IPR000719	Protein kinase domain
IPR000719	Protein kinase domain
IPR003609	PAN/Apple domain
IPR000719	Protein kinase domain
IPR001480	Bulb-type lectin domain
IPR000742	EGF-like domain
IPR003609	PAN/Apple domain
IPR003609	PAN/Apple domain
IPR000568	ATP synthase, F0 complex, subunit A
IPR001128	Cytochrome P450
IPR002401	Cytochrome P450, E-class, group I
IPR002401	Cytochrome P450, E-class, group I
IPR002401	Cytochrome P450, E-class, group I
IPR002401	Cytochrome P450, E-class, group I
IPR002401	Cytochrome P450, E-class, group I
IPR002401	Cytochrome P450, E-class, group I
IPR000477	Reverse transcriptase domain
IPR000477	Reverse transcriptase domain


IPR013210	Leucine-rich repeat-containing N-terminal, plant-type
IPR001611	Leucine-rich repeat
IPR001611	Leucine-rich repeat
IPR001611	Leucine-rich repeat
IPR000719	Protein kinase domain
IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain
IPR007724	Poly(ADP-ribose) glycohydrolase
IPR001206	Diacylglycerol kinase, catalytic domain
IPR001206	Diacylglycerol kinase, catalytic domain
IPR005162	Retrotransposon gag domain
IPR013103	Reverse transcriptase, RNA-dependent DNA polymerase
IPR026992	Non-haem dioxygenase N-terminal domain
IPR005123	Oxoglutarate/iron-dependent dioxygenase
IPR005123	Oxoglutarate/iron-dependent dioxygenase
IPR008030	NmrA-like domain
IPR001736	Phospholipase D/Transphosphatidylase
IPR024632	Phospholipase D, C-terminal
IPR000008	C2 domain
IPR000008	C2 domain
IPR001736	Phospholipase D/Transphosphatidylase
IPR025202	Phospholipase D-like domain
IPR001736	Phospholipase D/Transphosphatidylase
IPR009424	Arabinogalactan protein 16/20/22/41
IPR025124	Domain of unknown function DUF4050
IPR025124	Domain of unknown function DUF4050
IPR018499	Tetraspanin/Peripherin
IPR015425	Formin, FH2 domain
IPR015425	Formin, FH2 domain
IPR005299	SAM dependent carboxyl methyltransferase
IPR013103	Reverse transcriptase, RNA-dependent DNA polymerase
IPR006943	Domain of unknown function DUF641, plant


IPR001611	Leucine-rich repeat
IPR001611	Leucine-rich repeat
IPR001611	Leucine-rich repeat
IPR008630	Glycosyltransferase 34
IPR017986	WD40-repeat-containing domain
IPR001680	WD40 repeat
IPR000719	Protein kinase domain
IPR001680	WD40 repeat
IPR001680	WD40 repeat
IPR020472	G-protein beta WD-40 repeat
IPR020472	G-protein beta WD-40 repeat
IPR020472	G-protein beta WD-40 repeat
IPR001680	WD40 repeat
IPR001680	WD40 repeat
IPR008801	Rapid ALkalinization Factor
IPR005202	Transcription factor GRAS
IPR021914	Transcriptional factor DELLA, N-terminal
IPR005202	Transcription factor GRAS
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR006501	Pectinesterase inhibitor domain
IPR006501	Pectinesterase inhibitor domain
IPR008383	Apoptosis inhibitory 5

IPR002925	Dienelactone hydrolase
IPR000270	PB1 domain
IPR033389	AUX/IAA domain
IPR033389	AUX/IAA domain
IPR012946	X8 domain
IPR005174	Domain unknown function DUF295
IPR001623	DnaJ domain
IPR001623	DnaJ domain
IPR001623	DnaJ domain
IPR001623	DnaJ domain
IPR001623	DnaJ domain
IPR007789	Protein of unknown function DUF688
IPR014876	DEK, C-terminal
IPR000477	Reverse transcriptase domain
IPR000477	Reverse transcriptase domain

IPR026057	PC-Esterase
IPR025846	PMR5 N-terminal domain
IPR026057	PC-Esterase
IPR001568	Ribonuclease T2-like
IPR001128	Cytochrome P450
IPR001128	Cytochrome P450
IPR001128	Cytochrome P450
IPR001128	Cytochrome P450
IPR002401	Cytochrome P450, E-class, group I
IPR002401	Cytochrome P450, E-class, group I
IPR002401	Cytochrome P450, E-class, group I
IPR002401	Cytochrome P450, E-class, group I
IPR002401	Cytochrome P450, E-class, group I
IPR002401	Cytochrome P450, E-class, group I
IPR002401	Cytochrome P450, E-class, group I
IPR002401	Cytochrome P450, E-class, group I
IPR002401	Cytochrome P450, E-class, group I
IPR000823	Plant peroxidase
IPR000823	Plant peroxidase
IPR000823	Plant peroxidase
IPR000823	Plant peroxidase
IPR000823	Plant peroxidase
IPR000823	Plant peroxidase
IPR000823	Plant peroxidase
IPR000823	Plant peroxidase
IPR000823	Plant peroxidase
IPR002016	Haem peroxidase
IPR002016	Haem peroxidase
IPR002016	Haem peroxidase
IPR002016	Haem peroxidase
IPR002016	Haem peroxidase
IPR002016	Haem peroxidase
IPR002016	Haem peroxidase
IPR018484	Carbohydrate kinase, FGGY, N-terminal
IPR018485	Carbohydrate kinase, FGGY, C-terminal
IPR006003	FGGY carbohydrate kinase, pentulose kinase
IPR000477	Reverse transcriptase domain
IPR007594	RFT1
IPR004294	Carotenoid oxygenase
IPR040911	Exostosin, GT47 domain
IPR006259	Adenylate kinase subfamily

IPR000850	Adenylate kinase/UMP-CMP kinase
IPR000850	Adenylate kinase/UMP-CMP kinase
IPR000850	Adenylate kinase/UMP-CMP kinase
IPR000850	Adenylate kinase/UMP-CMP kinase
IPR029262	DNA-directed RNA polymerase, N-terminal
IPR002110	Ankyrin repeat
IPR026961	PGG domain
IPR020683	Ankyrin repeat-containing domain
IPR020683	Ankyrin repeat-containing domain
IPR020683	Ankyrin repeat-containing domain
IPR020683	Ankyrin repeat-containing domain
IPR002110	Ankyrin repeat
IPR002110	Ankyrin repeat
